timestamp,symbol,price,bid,ask,bid_size,ask_size,volume
2024-01-02T09:30:03,AAPL,182.000097,181.981897,182.018297,130.87,146.48,40.85
2024-01-02T09:30:03,MSFT,373.258071,373.220746,373.295397,371.91,172.46,77.66
2024-01-02T09:30:03,GOOGL,140.242198,140.228174,140.256222,462.57,82.03,108.04
2024-01-02T09:30:03.100000,AAPL,182.045368,182.027164,182.063573,260.46,244.68,96.2
2024-01-02T09:30:03.100000,MSFT,373.13478,373.097467,373.172094,415.67,441.34,178.09
2024-01-02T09:30:03.100000,GOOGL,140.259864,140.245838,140.27389,182.16,243.55,171.25
2024-01-02T09:30:03.200000,AAPL,181.965916,181.947719,181.984113,94.56,267.02,123.71
2024-01-02T09:30:03.200000,MSFT,373.082921,373.045613,373.120229,54.42,472.58,70.7
2024-01-02T09:30:03.200000,GOOGL,140.229526,140.215503,140.243549,193.5,91.66,52.77
2024-01-02T09:30:03.300000,AAPL,182.029983,182.01178,182.048186,123.47,449.08,189.72
2024-01-02T09:30:03.300000,MSFT,373.012124,372.974823,373.049425,191.06,152.31,157.72
2024-01-02T09:30:03.300000,GOOGL,140.312186,140.298155,140.326217,399.41,315.26,159.68
2024-01-02T09:30:03.400000,AAPL,182.088518,182.070309,182.106726,237.2,228.63,179.32
2024-01-02T09:30:03.400000,MSFT,373.048553,373.011248,373.085857,98.67,427.92,110.02
2024-01-02T09:30:03.400000,GOOGL,140.34619,140.332156,140.360225,447.26,199.98,198.82
2024-01-02T09:30:03.500000,AAPL,182.119605,182.101393,182.137817,222.56,351.9,21.36
2024-01-02T09:30:03.500000,MSFT,372.858139,372.820853,372.895425,294.55,89.17,79.99
2024-01-02T09:30:03.500000,GOOGL,140.361177,140.347141,140.375213,338.03,398.14,100.05
2024-01-02T09:30:03.600000,AAPL,182.173171,182.154953,182.191388,227.14,86.0,31.74
2024-01-02T09:30:03.600000,MSFT,372.705792,372.668522,372.743063,300.14,250.35,23.59
2024-01-02T09:30:03.600000,GOOGL,140.319801,140.305769,140.333833,253.88,94.74,191.0
2024-01-02T09:30:03.700000,AAPL,182.111187,182.092976,182.129398,170.81,236.57,39.88
2024-01-02T09:30:03.700000,MSFT,372.777221,372.739943,372.814499,406.42,319.53,42.39
2024-01-02T09:30:03.700000,GOOGL,140.257447,140.243421,140.271472,464.44,85.25,14.78
2024-01-02T09:30:03.800000,AAPL,182.110947,182.092735,182.129158,261.05,441.96,142.83
2024-01-02T09:30:03.800000,MSFT,372.895164,372.857875,372.932454,171.24,390.61,22.94
2024-01-02T09:30:03.800000,GOOGL,140.28725,140.273221,140.301278,301.51,201.92,52.76
2024-01-02T09:30:03.900000,AAPL,182.09083,182.072621,182.109039,471.0,493.76,139.43
2024-01-02T09:30:03.900000,MSFT,372.955106,372.917811,372.992402,220.56,280.48,37.01
2024-01-02T09:30:03.900000,GOOGL,140.239117,140.225093,140.253141,394.13,283.5,48.29
2024-01-02T09:30:04,AAPL,182.049782,182.031577,182.067987,186.08,466.96,76.64
2024-01-02T09:30:04,MSFT,372.830179,372.792895,372.867462,222.72,261.01,86.32
2024-01-02T09:30:04,GOOGL,140.275163,140.261135,140.28919,258.3,60.7,51.99
2024-01-02T09:30:04.100000,AAPL,182.067936,182.049729,182.086143,275.2,131.02,123.45
2024-01-02T09:30:04.100000,MSFT,372.90524,372.867949,372.94253,143.77,447.05,65.63
2024-01-02T09:30:04.100000,GOOGL,140.268318,140.254291,140.282345,303.29,189.08,133.99
2024-01-02T09:30:04.200000,AAPL,182.100169,182.081959,182.118379,441.29,489.86,87.48
2024-01-02T09:30:04.200000,MSFT,372.898538,372.861248,372.935828,293.84,183.48,193.33
2024-01-02T09:30:04.200000,GOOGL,140.296234,140.282205,140.310264,419.55,200.1,194.21
2024-01-02T09:30:04.300000,AAPL,182.028011,182.009809,182.046214,364.93,359.45,152.81
2024-01-02T09:30:04.300000,MSFT,372.769828,372.732551,372.807105,360.08,55.97,124.46
2024-01-02T09:30:04.300000,GOOGL,140.251758,140.237733,140.265784,463.96,390.13,52.14
2024-01-02T09:30:04.400000,AAPL,181.912304,181.894112,181.930495,382.62,117.56,166.96
2024-01-02T09:30:04.400000,MSFT,372.76126,372.723984,372.798536,99.49,160.42,80.72
2024-01-02T09:30:04.400000,GOOGL,140.308663,140.294632,140.322693,80.16,436.63,91.62
2024-01-02T09:30:04.500000,AAPL,181.941852,181.923658,181.960046,477.78,444.19,133.85
2024-01-02T09:30:04.500000,MSFT,372.693268,372.655999,372.730538,184.37,437.88,182.45
2024-01-02T09:30:04.500000,GOOGL,140.28697,140.272941,140.300998,317.53,241.61,126.38
2024-01-02T09:30:04.600000,AAPL,182.000216,181.982015,182.018416,181.26,162.55,82.52
2024-01-02T09:30:04.600000,MSFT,372.567574,372.530318,372.604831,256.38,421.72,170.1
2024-01-02T09:30:04.600000,GOOGL,140.300579,140.286549,140.314609,206.78,427.16,71.81
2024-01-02T09:30:04.700000,AAPL,182.079164,182.060956,182.097372,199.65,108.11,176.65
2024-01-02T09:30:04.700000,MSFT,372.690501,372.653232,372.72777,101.92,141.03,74.75
2024-01-02T09:30:04.700000,GOOGL,140.243847,140.229822,140.257871,492.26,280.34,149.23
2024-01-02T09:30:04.800000,AAPL,182.108516,182.090305,182.126727,358.03,473.77,147.28
2024-01-02T09:30:04.800000,MSFT,372.83601,372.798726,372.873294,466.65,66.0,11.36
2024-01-02T09:30:04.800000,GOOGL,140.249225,140.2352,140.26325,63.75,335.4,134.89
2024-01-02T09:30:04.900000,AAPL,182.065391,182.047184,182.083597,420.88,430.57,21.94
2024-01-02T09:30:04.900000,MSFT,372.96096,372.923664,372.998256,369.51,302.49,52.54
2024-01-02T09:30:04.900000,GOOGL,140.175164,140.161146,140.189181,145.47,420.51,71.35
2024-01-02T09:30:05,AAPL,182.08995,182.071741,182.108159,281.38,50.42,104.03
2024-01-02T09:30:05,MSFT,372.763862,372.726586,372.801138,266.9,378.27,75.94
2024-01-02T09:30:05,GOOGL,140.125315,140.111302,140.139327,497.97,173.38,78.86
2024-01-02T09:30:05.100000,AAPL,182.038906,182.020702,182.05711,285.33,372.44,108.32
2024-01-02T09:30:05.100000,MSFT,372.723246,372.685973,372.760518,491.39,162.46,29.15
2024-01-02T09:30:05.100000,GOOGL,140.22905,140.215027,140.243073,460.77,447.12,82.07
2024-01-02T09:30:05.200000,AAPL,182.040073,182.021869,182.058277,390.67,98.72,97.66
2024-01-02T09:30:05.200000,MSFT,372.94073,372.903436,372.978024,441.71,390.77,181.46
2024-01-02T09:30:05.200000,GOOGL,140.240937,140.226913,140.254962,127.9,371.76,159.08
2024-01-02T09:30:05.300000,AAPL,182.107858,182.089648,182.126069,172.67,168.98,56.53
2024-01-02T09:30:05.300000,MSFT,372.952766,372.915471,372.990061,380.66,422.1,121.05
2024-01-02T09:30:05.300000,GOOGL,140.277466,140.263438,140.291494,277.1,466.97,130.36
2024-01-02T09:30:05.400000,AAPL,182.025123,182.006921,182.043326,296.49,236.45,183.68
2024-01-02T09:30:05.400000,MSFT,373.09978,373.06247,373.137089,61.27,247.7,127.92
2024-01-02T09:30:05.400000,GOOGL,140.321673,140.307641,140.335706,286.61,140.12,72.47
2024-01-02T09:30:05.500000,AAPL,182.121934,182.103721,182.140146,152.96,160.79,137.32
2024-01-02T09:30:05.500000,MSFT,373.199669,373.162349,373.236989,149.46,411.64,107.86
2024-01-02T09:30:05.500000,GOOGL,140.32282,140.308788,140.336852,345.92,405.33,134.08
2024-01-02T09:30:05.600000,AAPL,182.232325,182.214102,182.250549,338.87,239.0,152.91
2024-01-02T09:30:05.600000,MSFT,373.413431,373.376089,373.450772,68.95,94.39,167.53
2024-01-02T09:30:05.600000,GOOGL,140.274627,140.2606,140.288655,281.69,495.39,109.05
2024-01-02T09:30:05.700000,AAPL,182.163237,182.145021,182.181454,138.36,159.06,63.72
2024-01-02T09:30:05.700000,MSFT,373.350195,373.31286,373.38753,175.01,59.65,10.02
2024-01-02T09:30:05.700000,GOOGL,140.329974,140.315941,140.344007,401.65,416.85,54.78
2024-01-02T09:30:05.800000,AAPL,182.162039,182.143823,182.180256,338.99,284.29,189.82
2024-01-02T09:30:05.800000,MSFT,373.210659,373.173338,373.24798,336.39,281.39,98.78
2024-01-02T09:30:05.800000,GOOGL,140.222179,140.208157,140.236201,203.62,413.29,13.53
2024-01-02T09:30:05.900000,AAPL,182.152142,182.133927,182.170357,455.81,467.12,70.08
2024-01-02T09:30:05.900000,MSFT,373.386619,373.34928,373.423957,428.02,466.84,52.07
2024-01-02T09:30:05.900000,GOOGL,140.208806,140.194785,140.222827,482.39,137.5,113.19
2024-01-02T09:30:06,AAPL,182.111405,182.093194,182.129616,174.82,366.13,79.67
2024-01-02T09:30:06,MSFT,373.368548,373.331211,373.405884,231.02,387.64,79.2
2024-01-02T09:30:06,GOOGL,140.214149,140.200128,140.228171,130.46,184.26,57.71
2024-01-02T09:30:06.100000,AAPL,181.976817,181.958619,181.995015,281.33,132.29,84.13
2024-01-02T09:30:06.100000,MSFT,373.330814,373.293481,373.368147,165.25,299.82,11.8
2024-01-02T09:30:06.100000,GOOGL,140.21968,140.205658,140.233702,346.41,325.37,180.0
2024-01-02T09:30:06.200000,AAPL,181.946502,181.928307,181.964697,180.08,253.71,162.75
2024-01-02T09:30:06.200000,MSFT,373.263262,373.225936,373.300588,184.61,120.62,108.55
2024-01-02T09:30:06.200000,GOOGL,140.222007,140.207985,140.236029,80.75,221.71,197.13
2024-01-02T09:30:06.300000,AAPL,181.890412,181.872223,181.908601,293.57,470.51,99.1
2024-01-02T09:30:06.300000,MSFT,373.218087,373.180766,373.255409,75.31,371.15,171.68
2024-01-02T09:30:06.300000,GOOGL,140.199526,140.185506,140.213546,148.05,122.09,67.24
2024-01-02T09:30:06.400000,AAPL,181.886563,181.868374,181.904752,450.61,91.85,61.97
2024-01-02T09:30:06.400000,MSFT,373.08197,373.044662,373.119278,199.26,274.62,83.05
2024-01-02T09:30:06.400000,GOOGL,140.211619,140.197597,140.22564,154.06,103.88,175.83
2024-01-02T09:30:06.500000,AAPL,181.861711,181.843525,181.879897,339.72,371.67,88.22
2024-01-02T09:30:06.500000,MSFT,373.035214,372.99791,373.072517,387.99,129.01,156.71
2024-01-02T09:30:06.500000,GOOGL,140.25095,140.236925,140.264975,366.28,175.97,155.2
2024-01-02T09:30:06.600000,AAPL,181.866971,181.848784,181.885158,310.69,276.52,101.41
2024-01-02T09:30:06.600000,MSFT,372.868898,372.831612,372.906185,305.33,63.17,34.42
2024-01-02T09:30:06.600000,GOOGL,140.310737,140.296706,140.324768,159.58,452.71,196.72
2024-01-02T09:30:06.700000,AAPL,181.736481,181.718308,181.754655,428.5,135.19,179.3
2024-01-02T09:30:06.700000,MSFT,372.634325,372.597062,372.671588,487.42,474.36,137.33
2024-01-02T09:30:06.700000,GOOGL,140.2592,140.245174,140.273226,457.23,238.26,96.63
2024-01-02T09:30:06.800000,AAPL,181.677928,181.65976,181.696096,172.8,104.43,71.83
2024-01-02T09:30:06.800000,MSFT,372.68898,372.651711,372.726249,468.43,352.46,85.1
2024-01-02T09:30:06.800000,GOOGL,140.274341,140.260314,140.288369,106.26,109.76,180.0
2024-01-02T09:30:06.900000,AAPL,181.711925,181.693754,181.730096,269.34,382.59,141.72
2024-01-02T09:30:06.900000,MSFT,372.738308,372.701034,372.775581,353.55,75.1,100.29
2024-01-02T09:30:06.900000,GOOGL,140.225532,140.21151,140.239555,264.85,386.91,164.7
2024-01-02T09:30:07,AAPL,181.740645,181.722471,181.758819,178.62,251.91,98.48
2024-01-02T09:30:07,MSFT,372.669343,372.632076,372.70661,180.6,499.2,15.28
2024-01-02T09:30:07,GOOGL,140.264627,140.2506,140.278653,137.29,445.58,94.5
2024-01-02T09:30:07.100000,AAPL,181.75179,181.733615,181.769965,117.41,81.95,78.0
2024-01-02T09:30:07.100000,MSFT,372.713784,372.676513,372.751056,409.43,230.42,67.13
2024-01-02T09:30:07.100000,GOOGL,140.241336,140.227312,140.255361,478.04,458.41,134.03
2024-01-02T09:30:07.200000,AAPL,181.855643,181.837457,181.873828,382.68,239.72,40.76
2024-01-02T09:30:07.200000,MSFT,372.741371,372.704096,372.778645,201.86,382.34,23.25
2024-01-02T09:30:07.200000,GOOGL,140.221695,140.207673,140.235717,144.59,226.97,187.88
2024-01-02T09:30:07.300000,AAPL,181.834519,181.816336,181.852703,211.91,320.6,179.87
2024-01-02T09:30:07.300000,MSFT,372.816005,372.778724,372.853287,350.09,422.94,169.8
2024-01-02T09:30:07.300000,GOOGL,140.221214,140.207192,140.235237,172.87,272.16,41.01
2024-01-02T09:30:07.400000,AAPL,181.827909,181.809726,181.846091,259.5,98.65,159.43
2024-01-02T09:30:07.400000,MSFT,372.860951,372.823665,372.898237,164.45,59.22,152.4
2024-01-02T09:30:07.400000,GOOGL,140.158846,140.14483,140.172861,141.96,203.28,51.14
2024-01-02T09:30:07.500000,AAPL,181.780556,181.762378,181.798734,105.08,413.2,13.28
2024-01-02T09:30:07.500000,MSFT,372.841834,372.80455,372.879118,84.94,307.46,52.13
2024-01-02T09:30:07.500000,GOOGL,140.185724,140.171706,140.199743,147.95,416.28,158.1
2024-01-02T09:30:07.600000,AAPL,181.771256,181.753078,181.789433,497.04,92.81,97.6
2024-01-02T09:30:07.600000,MSFT,372.96694,372.929644,373.004237,62.66,161.48,172.56
2024-01-02T09:30:07.600000,GOOGL,140.232186,140.218163,140.246209,359.28,381.3,121.27
2024-01-02T09:30:07.700000,AAPL,181.705046,181.686875,181.723216,66.03,71.7,10.92
2024-01-02T09:30:07.700000,MSFT,372.762627,372.725351,372.799903,332.83,435.17,147.41
2024-01-02T09:30:07.700000,GOOGL,140.200927,140.186907,140.214947,372.82,123.11,54.46
2024-01-02T09:30:07.800000,AAPL,181.69374,181.675571,181.71191,415.13,178.93,94.93
2024-01-02T09:30:07.800000,MSFT,372.768995,372.731718,372.806272,149.15,214.8,45.84
2024-01-02T09:30:07.800000,GOOGL,140.241803,140.227779,140.255827,300.81,357.72,190.87
2024-01-02T09:30:07.900000,AAPL,181.686538,181.668369,181.704706,111.3,363.16,140.32
2024-01-02T09:30:07.900000,MSFT,372.67686,372.639592,372.714127,118.84,161.93,198.85
2024-01-02T09:30:07.900000,GOOGL,140.270325,140.256298,140.284352,184.3,252.1,113.11
2024-01-02T09:30:08,AAPL,181.60494,181.586779,181.6231,308.23,347.75,89.94
2024-01-02T09:30:08,MSFT,372.632158,372.594894,372.669421,305.53,447.62,145.13
2024-01-02T09:30:08,GOOGL,140.222604,140.208582,140.236626,174.14,417.89,120.18
2024-01-02T09:30:08.100000,AAPL,181.639063,181.620899,181.657227,221.49,114.28,72.28
2024-01-02T09:30:08.100000,MSFT,372.795455,372.758175,372.832735,154.59,337.03,45.86
2024-01-02T09:30:08.100000,GOOGL,140.131902,140.117889,140.145915,196.95,200.72,15.72
2024-01-02T09:30:08.200000,AAPL,181.632999,181.614836,181.651162,107.96,484.46,15.95
2024-01-02T09:30:08.200000,MSFT,373.021251,372.983949,373.058553,368.11,376.4,119.52
2024-01-02T09:30:08.200000,GOOGL,140.091194,140.077185,140.105204,405.67,315.67,51.26
2024-01-02T09:30:08.300000,AAPL,181.669152,181.650985,181.687318,432.13,357.36,83.72
2024-01-02T09:30:08.300000,MSFT,373.027717,372.990415,373.06502,478.32,285.05,36.0
2024-01-02T09:30:08.300000,GOOGL,140.066504,140.052497,140.08051,178.73,475.53,137.12
2024-01-02T09:30:08.400000,AAPL,181.715315,181.697143,181.733486,406.11,282.53,100.07
2024-01-02T09:30:08.400000,MSFT,373.049726,373.012421,373.087031,254.7,105.19,87.2
2024-01-02T09:30:08.400000,GOOGL,140.052127,140.038121,140.066132,140.18,357.91,163.13
2024-01-02T09:30:08.500000,AAPL,181.797058,181.778878,181.815238,252.5,286.1,97.38
2024-01-02T09:30:08.500000,MSFT,372.899315,372.862025,372.936605,202.15,447.49,189.68
2024-01-02T09:30:08.500000,GOOGL,140.030509,140.016506,140.044512,353.5,497.35,167.99
2024-01-02T09:30:08.600000,AAPL,181.795507,181.777327,181.813686,125.48,456.98,23.04
2024-01-02T09:30:08.600000,MSFT,372.863655,372.826368,372.900941,283.93,91.34,164.13
2024-01-02T09:30:08.600000,GOOGL,139.95943,139.945434,139.973426,416.02,137.94,184.56
2024-01-02T09:30:08.700000,AAPL,181.868926,181.850739,181.887113,173.39,362.62,20.96
2024-01-02T09:30:08.700000,MSFT,373.090924,373.053615,373.128233,299.03,81.89,32.64
2024-01-02T09:30:08.700000,GOOGL,139.965345,139.951349,139.979342,119.4,358.35,183.74
2024-01-02T09:30:08.800000,AAPL,181.725118,181.706945,181.74329,168.08,464.65,153.25
2024-01-02T09:30:08.800000,MSFT,373.252134,373.214809,373.289459,456.13,157.94,140.22
2024-01-02T09:30:08.800000,GOOGL,140.011122,139.997121,140.025124,126.94,451.93,180.07
2024-01-02T09:30:08.900000,AAPL,181.754391,181.736215,181.772566,226.96,205.17,78.16
2024-01-02T09:30:08.900000,MSFT,373.180034,373.142716,373.217352,161.07,147.43,141.84
2024-01-02T09:30:08.900000,GOOGL,140.000112,139.986112,140.014112,175.19,455.36,27.14
2024-01-02T09:30:09,AAPL,181.821066,181.802884,181.839248,451.85,442.44,54.86
2024-01-02T09:30:09,MSFT,373.340038,373.302704,373.377372,424.19,349.21,125.0
2024-01-02T09:30:09,GOOGL,140.055889,140.041884,140.069895,208.25,101.83,21.27
2024-01-02T09:30:09.100000,AAPL,181.777576,181.759398,181.795753,196.95,143.1,114.65
2024-01-02T09:30:09.100000,MSFT,373.20472,373.1674,373.242041,83.56,228.36,52.31
2024-01-02T09:30:09.100000,GOOGL,140.088528,140.074519,140.102537,345.69,52.47,125.31
2024-01-02T09:30:09.200000,AAPL,181.838904,181.82072,181.857088,437.49,486.84,192.86
2024-01-02T09:30:09.200000,MSFT,373.315642,373.278311,373.352974,227.51,146.62,66.57
2024-01-02T09:30:09.200000,GOOGL,140.076918,140.062911,140.090926,252.17,141.86,134.58
2024-01-02T09:30:09.300000,AAPL,181.813073,181.794892,181.831255,381.76,68.06,53.38
2024-01-02T09:30:09.300000,MSFT,373.312316,373.274985,373.349648,119.89,118.62,124.58
2024-01-02T09:30:09.300000,GOOGL,140.048819,140.034815,140.062824,145.1,164.08,52.41
2024-01-02T09:30:09.400000,AAPL,182.011744,181.993543,182.029945,418.94,294.93,68.73
2024-01-02T09:30:09.400000,MSFT,373.258951,373.221625,373.296277,232.74,155.22,52.34
2024-01-02T09:30:09.400000,GOOGL,139.992365,139.978366,140.006365,250.24,419.02,17.47
2024-01-02T09:30:09.500000,AAPL,182.131229,182.113016,182.149442,215.39,332.94,58.8
2024-01-02T09:30:09.500000,MSFT,373.284894,373.247566,373.322223,465.46,476.87,138.77
2024-01-02T09:30:09.500000,GOOGL,139.974913,139.960916,139.988911,185.97,81.56,45.25
2024-01-02T09:30:09.600000,AAPL,182.175646,182.157429,182.193864,121.73,466.08,151.2
2024-01-02T09:30:09.600000,MSFT,373.403668,373.366328,373.441008,472.93,157.3,169.33
